date,open,high,low,close,volume
2016-07-27,9037.498,9046.085,8488.955,8602.92,18355003400
2016-07-28,8580.087,8636.488,8431.117,8571.565,12490532100
2016-07-29,8565.253,8584.638,8457.974,8501.09,9373694000
2016-08-01,8462.907,8462.907,8263.363,8363.61,9296339600
2016-08-02,8353.423,8446.362,8353.14,8445.78,7403589200
2016-08-03,8431.517,8491.26,8412.775,8482.198,9059322400
2016-08-04,8474.262,8564.839,8447.359,8553.006,9613438600
2016-08-05,8545.857,8571.18,8498.59,8505.364,9259957500
2016-08-08,8480.793,8607.45,8426.644,8607.398,9441836500
2016-08-09,8601.835,8699.693,8596.79,8699.388,11161697400
2016-08-10,8694.383,8725.446,8668.057,8671.778,10788860500
2016-08-11,8647.115,8667.246,8531.692,8531.692,10167408900
2016-08-12,8515.517,8615.2,8507.655,8615.053,8999987400
2016-08-15,8628.632,8821.692,8590.065,8807.832,14727798700
2016-08-16,8813.205,8903.486,8812.601,8877.066,13969728700
2016-08-17,8867.455,8933.034,8846.315,8911.748,12591478600
2016-08-18,8899.185,8942.571,8880.262,8908.325,13585241800
2016-08-19,8895.299,8945.168,8864.065,8923.363,11378626200
2016-08-22,8921.913,8939.701,8809.22,8810.843,11651571000
2016-08-23,8796.503,8847.646,8756.922,8820.21,10221750100
2016-08-24,8824.719,8892.079,8815.466,8850.511,9656844900
2016-08-25,8799.762,8799.762,8681.194,8784.584,10926424300
2016-08-26,8799.491,8883.768,8794.914,8814.464,10176610600
2016-08-29,8808.734,8860.044,8798.062,8836.993,9211954300
2016-08-30,8842.416,8886.009,8822.252,8838.464,9181080300
2016-08-31,8833.208,8844.473,8772.953,8838.38,8937921700
2016-09-01,8831.6,8851.749,8770.751,8770.751,9882537200
2016-09-02,8750.936,8790.001,8675.922,8724.942,9245676400
2016-09-05,8743.744,8804.771,8739.653,8761.962,8891908300
2016-09-06,8761.415,8907.171,8689.646,8906.868,11514550800
2016-09-07,8908.506,8959.991,8886.785,8897.797,12554006800
2016-09-08,8888.015,8939.419,8880.395,8938.431,10444423300
2016-09-09,8934.275,8958.512,8872.314,8872.314,10819005200
2016-09-12,8705.746,8737.994,8585.866,8587.399,11736756400
2016-09-13,8635.576,8664.909,8595.499,8656.68,8881071500
2016-09-14,8612.696,8664.103,8579.35,8618.149,8506578700
2016-09-19,8630.646,8716.981,8630.646,8716.486,7905835300
2016-09-20,8721.385,8724.887,8685.97,8712.283,8060704100
2016-09-21,8705.253,8756.131,8704.933,8731.999,7678421300
2016-09-22,8779.889,8801.574,8760.154,8770.095,9179103700
2016-09-23,8773.903,8781.246,8728.06,8729.611,8946576100
2016-09-26,8711.884,8712.226,8544.176,8544.176,9634897700
2016-09-27,8521.013,8604.552,8477.802,8604.099,8233348200
2016-09-28,8604.237,8613.137,8575.031,8592.126,7572826800
2016-09-29,8597.291,8651.21,8597.253,8618.606,7620328200
2016-09-30,8607.973,8669.153,8606.382,8661.019,7198718600
2016-10-10,8699.706,8843.031,8687.747,8842.818,10431023800
2016-10-11,8845.229,8903.881,8834.115,8903.459,10442788300
2016-10-12,8879.662,8915.915,8862.006,8915.441,10262658700
2016-10-13,8914.564,8952.76,8905.261,8929.511,10648698200
2016-10-14,8913.744,8918.767,8845.37,8913.695,10209982800
2016-10-17,8922.135,8940.04,8802.797,8832.094,10611225800
2016-10-18,8822.788,8966.691,8822.788,8966.691,10562259600
2016-10-19,8976.848,8992.068,8926.892,8954.203,10863127500
2016-10-20,8957.475,9006.843,8953.289,8995.41,11641295300
2016-10-21,8987.24,8991.039,8857.102,8943.011,11182151200
2016-10-24,8940.544,9010.234,8918.21,9000.703,11138265900
2016-10-25,9003.381,9039.95,9001.105,9039.48,11421991900
2016-10-26,9041.934,9042.356,8966.461,9000.76,12416231600
2016-10-27,8989.698,8997.855,8956.635,8997.016,10149911800
2016-10-28,8988.223,9006.218,8913.059,8914.617,11240219000
2016-10-31,8893.291,8920.659,8841.148,8910.508,10115549400
2016-11-01,8914.68,9006.789,8914.584,9006.789,10655932700
2016-11-02,8990.468,9006.792,8939.548,8946.744,12137092500
2016-11-03,8922.04,9055.507,8914.684,9004.855,13551786600
2016-11-04,9000.486,9040.354,8960.582,8979.926,11965658500
2016-11-07,8981.427,9002.585,8946.764,8975.566,11523430300
2016-11-08,8996.906,9042.724,8988.385,9030.731,11203265000
2016-11-09,9027.948,9038.977,8853.889,8967.596,14302103400
2016-11-10,9028.672,9084.762,9028.672,9083.844,13975912500
2016-11-11,9080.436,9121.608,9064.246,9121.509,14658005300
2016-11-14,9105.928,9162.297,9093.459,9152.165,14747169000
2016-11-15,9152.189,9198.236,9123.276,9197.861,13237289800
2016-11-16,9208.491,9236.678,9202.184,9211.949,13822570200
2016-11-17,9197.922,9198.086,9131.905,9174.439,11843246900
2016-11-18,9176.332,9191.47,9132.732,9146.214,11285068300
2016-11-21,9138.056,9181.956,9135.205,9167.492,10692156900
2016-11-22,9176.55,9244.547,9174.56,9244.212,11704371000
2016-11-23,9250.04,9257.173,9161.521,9180.011,12402560200
2016-11-24,9166.577,9185.555,9096.002,9116.566,11236606100
2016-11-25,9109.167,9134.815,8957.16,9134.815,10949827200
2016-11-28,9148.965,9163.652,9121.585,9133.91,10363203900
2016-11-29,9120.59,9132.159,9031.29,9031.29,11003544300
2016-11-30,9013.148,9053.169,8983.7,9014.913,9397614700
2016-12-01,9021.967,9056.24,9021.967,9055.986,8781264100
2016-12-02,9056.013,9060.632,8900.414,8900.414,10057233200
2016-12-05,8818.612,8908.109,8793.089,8851.516,8378221400
2016-12-06,8865.34,8896.551,8853.912,8871.729,7375064500
2016-12-07,8870.3,8969.342,8855.409,8969.136,8364989300
2016-12-08,8973.097,8974.179,8908.307,8914.512,8552181100
2016-12-09,8903.744,8920.306,8864.069,8881.343,8345973600
2016-12-12,8875.591,8879.447,8391.028,8397.484,12418210100
2016-12-13,8371.367,8458.321,8299.279,8433.587,9000416600
2016-12-14,8416.98,8464.953,8339.603,8378.056,8986196700
2016-12-15,8347.605,8516.854,8340.854,8467.708,8782564100
2016-12-16,8470.536,8565.787,8466.352,8559.991,8782936700
2016-12-19,8554.962,8556.437,8521.119,8551.326,8359021500
2016-12-20,8543.87,8561.337,8509.591,8546.191,7765967900
2016-12-21,8558.281,8609.669,8558.281,8609.405,8190383600
2016-12-22,8602.354,8618.37,8560.967,8607.945,8073703600
2016-12-23,8602.669,8609.792,8502.048,8509.361,7963635300
2016-12-26,8472.449,8547.251,8380.688,8547.097,7627013600
2016-12-27,8541.001,8575.379,8534.149,8555.99,7350422000
2016-12-28,8551.225,8568.128,8507.894,8521.375,7567201800
2016-12-29,8505.459,8551.189,8484.44,8488.297,7006922800
2016-12-30,8487.151,8516.607,8466.742,8490.861,6899418000
2017-01-03,8503.661,8565.337,8503.661,8565.136,7267482900
2017-01-04,8567.228,8670.158,8554.127,8669.949,9410335200
2017-01-05,8665.228,8694.444,8657.744,8670.761,9488857300
2017-01-06,8661.692,8666.663,8603.912,8609.899,9765602000
2017-01-09,8595.911,8654.132,8578.987,8653.847,8979711900
2017-01-10,8646.081,8666.902,8604.117,8609.553,8911442800
2017-01-11,8592.749,8619.644,8514.634,8519.845,8555321500
2017-01-12,8509.531,8536.593,8433.776,8443.261,7933044800
2017-01-13,8433.995,8444.985,8277.788,8286.241,7925718200
2017-01-16,8263.199,8263.981,7715.433,7931.955,10620820700
2017-01-17,7900.927,8031.988,7808.205,8028.651,7739049200
2017-01-18,8009.506,8036.381,7972.29,7989.141,6407627200
2017-01-19,7966.472,8000.824,7927.712,7955.392,6010725400
2017-01-20,7945.188,8102.387,7944.393,8087.772,6519986800
2017-01-23,8100.035,8185.729,8100.035,8169.109,6835373500
2017-01-24,8160.782,8163.779,8115.128,8123.586,6291684700
2017-01-25,8107.668,8160.438,8099.989,8150.596,5469716400
2017-01-26,8157.016,8206.014,8157.016,8205.871,5022816500
2017-02-03,8212.41,8217.695,8157.673,8182.279,4538879300
2017-02-06,8181.905,8280.008,8175.462,8280.008,6426307700
2017-02-07,8271.763,8295.985,8233.799,8282.375,7401738100
2017-02-08,8267.794,8342.523,8226.58,8342.434,7823875100
2017-02-09,8338.0,8411.144,8330.799,8410.261,9172477500
2017-02-10,8404.508,8414.183,8374.534,8380.786,9808551700
2017-02-13,8373.755,8433.321,8363.252,8432.957,8971092700
2017-02-14,8427.698,8433.136,8399.056,8423.836,8440136100
2017-02-15,8415.574,8434.522,8331.356,8344.074,9655830300
2017-02-16,8333.812,8401.708,8329.709,8397.562,8965390100
2017-02-17,8390.12,8401.073,8307.234,8324.417,9913700800
2017-02-20,8318.277,8397.434,8312.561,8397.244,9364950900
2017-02-21,8399.043,8479.609,8393.538,8479.608,10368221400
2017-02-22,8477.746,8510.418,8457.629,8510.305,10412687000
2017-02-23,8507.959,8515.45,8460.443,8512.705,11348493600
2017-02-24,8500.699,8544.318,8487.501,8543.449,9476841700
2017-02-27,8534.723,8546.62,8470.749,8476.906,9030475500
2017-02-28,8470.438,8508.348,8460.483,8508.086,8138542700
2017-03-01,8497.891,8548.821,8491.737,8526.472,9347681200
2017-03-02,8529.584,8539.107,8467.39,8471.44,9044668200
2017-03-03,8450.969,8509.88,8425.385,8505.452,8575807900
2017-03-06,8513.206,8608.398,8513.206,8608.154,8978624300
2017-03-07,8614.855,8625.518,8574.287,8624.465,9488463600
2017-03-08,8622.114,8624.435,8563.965,8589.87,8565145200
2017-03-09,8578.886,8579.245,8513.648,8535.556,8784431600
2017-03-10,8526.536,8561.522,8519.672,8537.78,7528222000
2017-03-13,8529.172,8598.518,8477.702,8598.518,8158481600
2017-03-14,8604.766,8618.29,8563.614,8581.713,8347589800
2017-03-15,8563.467,8582.896,8540.102,8574.03,8272882500
2017-03-16,8582.959,8664.981,8582.959,8664.981,9621689600
2017-03-17,8671.519,8704.846,8601.572,8603.865,10725315300
2017-03-20,8594.714,8635.075,8569.826,8634.844,9228268300
2017-03-21,8629.063,8640.1,8607.662,8639.566,8141693700
2017-03-22,8604.606,8625.406,8547.047,8592.508,9298485500
2017-03-23,8592.337,8624.072,8500.521,8590.96,10048770600
2017-03-24,8583.952,8606.611,8552.684,8602.29,9330369500
2017-03-27,8603.23,8611.398,8570.863,8586.91,9033983700
2017-03-28,8579.053,8591.839,8546.123,8558.072,8321832400
2017-03-29,8555.989,8565.865,8484.737,8488.217,9793119400
2017-03-30,8471.241,8473.341,8303.001,8315.045,11380245600
2017-03-31,8314.08,8351.421,8291.685,8339.146,8918546900
2017-04-05,8369.393,8522.01,8369.393,8522.01,10423689700
2017-04-06,8531.197,8557.52,8514.089,8543.663,10371863000
2017-04-07,8539.144,8567.796,8523.297,8544.747,10442926800
2017-04-10,8522.915,8523.395,8439.307,8449.157,11671619900
2017-04-11,8432.468,8514.436,8373.84,8514.436,13425147500
2017-04-12,8505.7,8505.922,8439.443,8444.394,12667524600
2017-04-13,8429.731,8490.862,8423.305,8470.313,10649446500
2017-04-14,8460.636,8463.065,8338.872,8345.652,10430284800
2017-04-17,8309.78,8309.78,8183.073,8220.657,9237520300
2017-04-18,8216.209,8247.047,8133.047,8136.409,8672841900
2017-04-19,8101.797,8101.797,7939.294,8033.503,9667457800
2017-04-20,8021.062,8059.115,7925.303,7987.651,8017387700
2017-04-21,7984.471,8014.827,7938.322,7945.39,6860937400
2017-04-24,7921.417,7921.417,7698.101,7698.285,7912306900
2017-04-25,7699.984,7779.674,7691.325,7723.999,6981770800
2017-04-26,7721.66,7763.072,7718.759,7751.944,7212468700
2017-04-27,7737.068,7810.114,7593.025,7799.122,9816778100
2017-04-28,7777.75,7842.111,7768.05,7842.082,7321627000
2017-05-02,7831.445,7851.406,7811.841,7845.468,7033904200
2017-05-03,7832.017,7860.303,7796.819,7830.638,7932525600
2017-05-04,7804.779,7877.324,7763.844,7804.58,8164305400
2017-05-05,7780.141,7787.572,7700.207,7700.265,7576019000
2017-05-08,7679.164,7691.484,7555.057,7555.283,7331972900
2017-05-09,7522.216,7603.358,7475.409,7602.962,6728080500
2017-05-10,7597.769,7637.638,7451.362,7451.776,7730156500
2017-05-11,7400.419,7408.105,7199.412,7387.153,8998668900
2017-05-12,7368.073,7395.357,7306.375,7371.302,6895514800
2017-05-15,7386.204,7425.322,7386.204,7391.605,6201872700
2017-05-16,7377.762,7549.915,7324.138,7549.765,8795632700
2017-05-17,7545.213,7609.533,7538.669,7570.439,8739756500
2017-05-18,7509.406,7581.827,7490.777,7519.192,7657137100
2017-05-19,7517.131,7540.915,7472.284,7510.106,7023546500
2017-05-22,7500.507,7521.626,7354.072,7372.79,7564274800
2017-05-23,7352.251,7359.779,7132.311,7138.238,8130014100
2017-05-24,7099.27,7172.658,6996.64,7172.143,6967533800
2017-05-25,7160.163,7241.233,7078.547,7232.631,7845246000
2017-05-26,7224.81,7265.152,7221.077,7233.338,7338887600
2017-05-31,7303.582,7327.319,7211.07,7212.696,6808816400
2017-06-01,7191.687,7191.69,7015.874,7016.304,7304807400
2017-06-02,6989.44,7105.028,6927.917,7094.427,7211467900
2017-06-05,7102.498,7172.437,7099.619,7160.527,6318615200
2017-06-06,7147.174,7198.304,7136.464,7197.618,6167829900
2017-06-07,7194.69,7347.597,7192.865,7347.597,9154672400
2017-06-08,7349.927,7374.861,7327.072,7342.482,8498715000
2017-06-09,7331.505,7353.407,7288.321,7348.521,7671790400
2017-06-12,7314.668,7322.473,7241.07,7246.713,7546849800
2017-06-13,7234.277,7358.426,7232.686,7352.976,7360418400
2017-06-14,7346.523,7382.58,7340.695,7362.856,8023626900
2017-06-15,7350.006,7468.211,7348.419,7455.388,9100868600
2017-06-16,7453.603,7463.048,7433.422,7442.953,7877082300
2017-06-19,7435.255,7489.823,7435.239,7489.76,7434824200
2017-06-20,7496.889,7542.134,7495.724,7503.801,8875375000
2017-06-21,7510.011,7521.214,7456.565,7504.192,8202057400
2017-06-22,7495.919,7506.406,7371.962,7371.962,9213568400
2017-06-23,7355.757,7383.925,7262.407,7376.665,8128014100
2017-06-26,7370.618,7462.248,7363.385,7462.096,7595195700
2017-06-27,7461.397,7493.818,7442.852,7474.033,7565232900
2017-06-28,7457.361,7457.712,7411.383,7423.468,7005321500
2017-06-29,7424.969,7480.737,7424.969,7456.672,6729745400
2017-06-30,7435.7,7473.271,7416.448,7465.762,6415020300
2017-07-03,7468.151,7537.335,7460.445,7537.106,7448629300
2017-07-04,7533.988,7540.937,7506.52,7523.695,7264817800
2017-07-05,7520.865,7588.122,7510.535,7588.087,8289033400
2017-07-06,7583.149,7613.256,7543.338,7601.785,10042564600
2017-07-07,7585.332,7623.5,7576.813,7623.38,9419961400
2017-07-10,7613.314,7626.853,7567.096,7577.818,9969848700
2017-07-11,7566.406,7575.471,7484.058,7484.058,9099108200
2017-07-12,7471.56,7494.954,7367.258,7474.333,8979219500
2017-07-13,7463.278,7494.732,7452.13,7474.3,8180838900
2017-07-14,7460.529,7465.541,7415.584,7433.18,7379490900
2017-07-17,7405.913,7405.913,7048.535,7048.535,11649610500
2017-07-18,7013.311,7109.942,6988.521,7109.6,8260012100
2017-07-19,7097.54,7202.952,7081.515,7202.805,10196642900
2017-07-20,7199.678,7273.982,7192.066,7244.9,10617249100
2017-07-21,7232.807,7268.241,7227.959,7252.707,10007728100
2017-07-24,7235.01,7295.284,7228.836,7292.649,10620252100
2017-07-25,7281.391,7297.108,7237.524,7278.843,9238919600
2017-07-26,7275.878,7290.141,7238.267,7289.877,9634742100
2017-07-27,7274.15,7388.295,7252.462,7383.115,12416969000
2017-07-28,7366.553,7400.367,7361.362,7386.208,10320328000
2017-07-31,7382.964,7445.245,7371.037,7444.957,11985068800
2017-08-01,7444.751,7456.409,7416.975,7452.933,11632211900
2017-08-02,7445.285,7453.205,7385.347,7389.51,12243632700
2017-08-03,7374.473,7451.612,7368.535,7424.107,11416278200
2017-08-04,7417.314,7447.358,7389.146,7389.146,12360072800
2017-08-07,7379.028,7445.678,7379.028,7445.18,9965881800
2017-08-08,7446.233,7482.253,7423.206,7470.693,12056669900
2017-08-09,7469.285,7495.797,7455.692,7495.388,11308396400
2017-08-10,7478.928,7499.867,7381.211,7441.237,11552497800
2017-08-11,7389.741,7425.295,7318.48,7328.402,11710024700
2017-08-14,7331.637,7475.196,7331.637,7474.644,10515812000
2017-08-15,7477.269,7507.763,7462.437,7507.291,10108952400
2017-08-16,7502.57,7553.503,7475.203,7544.387,11264994700
2017-08-17,7547.781,7615.75,7545.627,7614.212,12577428100
2017-08-18,7564.978,7595.272,7547.668,7576.055,11194850700
2017-08-21,7583.079,7631.946,7583.047,7631.75,10104485500
2017-08-22,7622.991,7622.991,7567.695,7585.112,10214402200
2017-08-23,7572.078,7581.198,7516.687,7534.461,8637889900
2017-08-24,7531.842,7540.766,7470.354,7486.058,8463669300
2017-08-25,7483.846,7566.028,7483.846,7559.306,8660502400
2017-08-28,7563.544,7656.791,7563.544,7642.646,10638838300
2017-08-29,7639.009,7653.175,7607.187,7623.255,10414395200
2017-08-30,7618.379,7663.329,7618.379,7654.372,10753486400
2017-08-31,7654.336,7680.314,7639.782,7679.871,10204647900
2017-09-01,7687.84,7740.295,7674.196,7739.905,12420419300
2017-09-04,7739.874,7798.509,7730.114,7798.179,13303394200
2017-09-05,7790.695,7803.903,7751.472,7800.537,11898826800
2017-09-06,7776.987,7858.355,7766.036,7858.285,12595709200
2017-09-07,7859.396,7886.92,7819.324,7823.399,13039605300
2017-09-08,7816.215,7861.038,7789.328,7838.796,11581334100
2017-09-11,7835.818,7920.857,7832.679,7920.69,11994868800
2017-09-12,7926.466,7965.69,7883.657,7899.424,15559584100
2017-09-13,7888.838,7928.954,7872.764,7928.751,11438944100
2017-09-14,7930.825,7951.839,7885.684,7916.666,12538587100
2017-09-15,7902.197,7904.36,7846.919,7880.566,11648229700
2017-09-18,7870.641,7941.942,7870.641,7941.683,10339075500
2017-09-19,7941.066,7948.3,7880.957,7905.705,10977524500
2017-09-20,7896.819,7975.607,7883.284,7975.39,11687608900
2017-09-21,7974.712,7981.776,7886.515,7886.515,11685071300
2017-09-22,7860.863,7873.254,7807.826,7849.727,10213959900
2017-09-25,7835.197,7843.283,7725.569,7731.798,9162351000
2017-09-26,7723.112,7751.056,7697.107,7746.239,7784370000
2017-09-27,7745.591,7812.877,7742.474,7810.234,8134662900
2017-09-28,7800.127,7818.988,7766.856,7768.375,8669834200
2017-09-29,7779.883,7842.955,7779.883,7842.586,8552320000
2017-10-09,7921.732,7945.04,7894.3,7941.18,10227685300
2017-10-10,7934.367,7994.744,7925.55,7994.459,10230567100
2017-10-11,7991.217,7997.985,7953.954,7961.11,11472088400
2017-10-12,7951.666,7962.307,7886.243,7940.138,10087516300
2017-10-13,7934.432,7972.674,7926.763,7972.419,9082934300
2017-10-16,7963.523,7964.257,7817.241,7819.586,10736255400
2017-10-17,7799.775,7836.397,7772.892,7805.068,7095977100
2017-10-18,7806.882,7829.985,7729.048,7730.272,8241492200
2017-10-19,7718.803,7734.901,7637.611,7656.056,8305505800
2017-10-20,7650.079,7751.428,7647.056,7751.428,6809259900
2017-10-23,7753.685,7793.811,7746.887,7793.537,7175040400
2017-10-24,7786.299,7786.299,7702.55,7752.924,7274650600
2017-10-25,7745.323,7799.874,7740.493,7799.749,6935858300
2017-10-26,7791.741,7836.702,7783.906,7830.106,8382636100
2017-10-27,7821.56,7831.022,7762.635,7770.713,7770330300
2017-10-30,7753.676,7755.655,7531.285,7574.655,9645048400
2017-10-31,7563.648,7631.918,7560.895,7631.533,6938445300
2017-11-01,7630.424,7659.373,7622.942,7635.435,7400935400
2017-11-02,7622.835,7622.835,7540.89,7542.355,7661754200
2017-11-03,7534.443,7549.831,7436.43,7476.981,8004438900
2017-11-06,7476.195,7551.889,7453.202,7551.353,7338968200
2017-11-07,7548.384,7596.425,7530.042,7596.168,8122616200
2017-11-08,7585.911,7653.424,7578.689,7617.525,8667480200
2017-11-09,7610.889,7657.251,7609.241,7656.668,7833248200
2017-11-10,7649.47,7677.7,7634.646,7669.971,8968388900
2017-11-13,7673.517,7682.064,7649.429,7681.635,9678732600
2017-11-14,7676.701,7683.233,7596.799,7627.494,9615793300
2017-11-15,7609.72,7618.397,7530.812,7556.421,7882488800
2017-11-16,7543.012,7575.51,7523.89,7535.589,7586851900
2017-11-17,7528.802,7529.214,7262.89,7272.656,10582451100
2017-11-20,7234.331,7292.506,7089.627,7292.456,7926880000
2017-11-21,7283.613,7332.981,7246.203,7289.307,7828905600
2017-11-22,7290.644,7330.648,7244.988,7297.391,8372176900
2017-11-23,7283.748,7283.748,7124.026,7129.055,8491704100
2017-11-24,7102.263,7165.405,7093.733,7139.553,6877442100
2017-11-27,7130.1,7148.311,7057.33,7065.84,6602616100
2017-11-28,7057.53,7177.1,7057.355,7176.92,6484470300
2017-11-29,7176.156,7194.784,7110.485,7193.12,7938698500
2017-11-30,7176.151,7199.271,7133.81,7153.573,7125352200
2017-12-01,7144.482,7221.002,7144.067,7215.776,6877342600
2017-12-04,7209.777,7215.284,7135.398,7139.749,6849065100
2017-12-05,7124.98,7139.703,6909.402,6946.557,8294743000
2017-12-06,6925.46,7016.872,6879.241,7016.764,7407381000
2017-12-07,7002.461,7052.215,6992.922,7012.707,6590700300
2017-12-08,7004.123,7091.611,7002.644,7078.001,6967196700
2017-12-11,7089.95,7160.835,7089.917,7160.425,7466899600
2017-12-12,7157.731,7157.731,7095.227,7095.595,7557460300
2017-12-13,7080.616,7140.197,7078.256,7139.719,6657978400
2017-12-14,7131.271,7149.223,7103.924,7146.449,7112108700
2017-12-15,7137.041,7146.709,7092.257,7122.748,7533755600
2017-12-18,7113.779,7120.851,7049.304,7075.865,6768024400
2017-12-19,7070.219,7116.091,7069.882,7115.851,6120247100
2017-12-20,7106.66,7112.589,7029.7,7041.5,7043984900
2017-12-21,7029.023,7064.667,6963.135,7051.339,7126026800
2017-12-22,7043.389,7063.814,7027.202,7037.397,6629235800
2017-12-25,7031.033,7034.197,6927.319,6940.511,7020100100
2017-12-26,6935.04,6970.984,6893.616,6970.746,6335755300
2017-12-27,6963.064,6985.489,6935.877,6942.539,7226388500
2017-12-28,6929.544,6979.075,6925.067,6956.483,7527486300
2017-12-29,6957.015,7018.065,6956.588,7017.351,6669009700
2018-01-02,7027.635,7092.221,7022.232,7092.095,7719102700
2018-01-03,7090.866,7163.857,7083.107,7159.876,9141001000
2018-01-04,7149.679,7175.348,7141.696,7174.865,8882211800
2018-01-05,7172.001,7194.979,7163.042,7176.868,9240143300
2018-01-08,7172.044,7188.545,7132.94,7188.291,9759601400
2018-01-09,7179.927,7183.284,7156.197,7176.742,8476207300
2018-01-10,7172.725,7175.078,7089.656,7138.781,9208339700
2018-01-11,7121.461,7180.332,7093.728,7175.398,8917055700
2018-01-12,7166.746,7174.841,7125.231,7127.828,9288887900
2018-01-15,7103.612,7103.701,6912.708,6929.307,10675138600
2018-01-16,6916.157,6960.726,6915.991,6960.677,8686545400
2018-01-17,6938.721,6948.323,6846.557,6942.863,9040445400
2018-01-18,6928.095,6963.624,6926.586,6955.232,7102332500
2018-01-19,6953.336,6981.813,6928.649,6938.312,7554427700
2018-01-22,6928.798,7014.826,6902.63,7014.548,8149037100
2018-01-23,7008.971,7028.567,6996.644,7019.975,7862263700
2018-01-24,7008.469,7072.871,6972.691,7072.406,9127926800
2018-01-25,7065.296,7110.151,7057.636,7062.635,9715572800
2018-01-26,7043.271,7070.601,7037.998,7056.013,8259698500
2018-01-29,7052.308,7060.124,6956.198,6972.479,8743823100
2018-01-30,6955.677,6977.097,6944.799,6955.243,7330462100
2018-01-31,6913.355,6913.355,6773.987,6791.009,9371795300
2018-02-01,6775.359,6792.99,6505.761,6506.453,10818896900
2018-02-02,6454.445,6493.224,6322.576,6487.867,8589562400
2018-02-05,6403.078,6485.754,6379.834,6461.813,7066574500
2018-02-06,6353.205,6383.182,6142.403,6142.668,9107837500
2018-02-07,6236.456,6270.569,6042.627,6158.257,8468120000
2018-02-08,6141.783,6243.737,6138.166,6238.221,6331098900
2018-02-09,6100.348,6142.313,5983.766,6053.02,8124400700
2018-02-12,6074.461,6216.516,6074.461,6203.752,6214402200
2018-02-13,6229.376,6268.775,6211.628,6216.51,6140257600
2018-02-14,6216.381,6230.732,6182.893,6230.663,4307827500
2018-02-22,6269.367,6347.149,6269.367,6347.083,5693553300
2018-02-23,6346.822,6367.056,6316.543,6365.916,6421282000
2018-02-26,6396.507,6509.624,6382.154,6507.128,8953016700
2018-02-27,6506.4,6540.75,6491.533,6529.38,9236127600
2018-02-28,6488.25,6581.082,6461.367,6563.808,8803159000
2018-03-01,6530.223,6658.935,6517.588,6658.578,9108139800
2018-03-02,6621.526,6672.962,6612.458,6632.371,8912044600
2018-03-05,6648.26,6674.414,6626.421,6674.277,7931678300
2018-03-06,6679.275,6735.961,6679.051,6735.859,9646599500
2018-03-07,6726.802,6740.083,6682.643,6688.545,8571776500
2018-03-08,6679.036,6725.418,6678.676,6725.183,7901547700
2018-03-09,6725.43,6839.719,6722.68,6837.126,10663891200
2018-03-12,6865.445,6947.646,6865.445,6947.46,12337832400
2018-03-13,6937.125,6963.849,6906.654,6911.666,11115292900
2018-03-14,6886.019,6908.112,6831.752,6834.835,9418943000
2018-03-15,6809.854,6838.893,6743.396,6824.052,9122405800
2018-03-16,6821.228,6861.683,6805.926,6805.926,8745533900
2018-03-19,6796.348,6856.089,6773.547,6820.502,8417340000
2018-03-20,6768.712,6826.78,6749.813,6822.255,8134030600
2018-03-21,6826.222,6875.519,6766.935,6771.055,9589589500
2018-03-22,6767.265,6804.244,6729.164,6764.69,8580898800
2018-03-23,6565.975,6625.104,6336.247,6402.893,13237325700
2018-03-26,6313.896,6515.332,6257.964,6515.251,9470310700
2018-03-27,6570.418,6692.967,6570.418,6680.844,11019570700
2018-03-28,6602.634,6683.998,6586.97,6635.873,9937145600
2018-03-29,6648.889,6686.735,6635.818,6684.275,9121421100
2018-03-30,6699.46,6799.018,6699.46,6798.668,10209194900
2018-04-02,6818.124,6875.638,6806.194,6835.875,11829786400
2018-04-03,6745.213,6775.999,6712.495,6769.558,10135728000
2018-04-04,6783.344,6804.038,6704.104,6708.922,9264576600
2018-04-09,6680.397,6747.695,6627.684,6718.649,8753844500
2018-04-10,6721.91,6731.55,6649.889,6720.774,9416463300
2018-04-11,6736.218,6778.18,6731.35,6759.812,9513179200
2018-04-12,6748.473,6772.428,6718.507,6727.645,8845448300
2018-04-13,6753.346,6771.118,6710.709,6721.663,8455936600
2018-04-16,6704.339,6750.177,6657.946,6717.931,9313585600
2018-04-17,6727.422,6739.171,6559.039,6564.692,9725995400
2018-04-18,6597.33,6668.385,6483.092,6661.291,10186924100
2018-04-19,6649.049,6717.529,6642.06,6677.09,10140045800
2018-04-20,6649.994,6670.492,6528.923,6535.963,9534615800
2018-04-23,6532.721,6557.762,6394.422,6466.519,8717607200
2018-04-24,6459.482,6606.584,6459.482,6606.584,9152838700
2018-04-25,6571.657,6641.537,6563.663,6632.019,9013361900
2018-04-26,6621.455,6623.945,6509.51,6510.534,9017435200
2018-04-27,6528.733,6549.291,6462.701,6517.054,7573781600
2018-05-02,6516.604,6551.252,6442.776,6486.814,7555839200
2018-05-03,6471.169,6546.032,6393.123,6545.274,8059867600
2018-05-04,6524.016,6565.72,6511.535,6531.293,7087789300
2018-05-07,6538.134,6646.678,6538.134,6646.584,8149441600
2018-05-08,6647.341,6678.46,6637.652,6678.145,8433144100
2018-05-09,6666.774,6685.692,6642.197,6674.909,8101661500
2018-05-10,6682.12,6703.668,6651.67,6703.211,9217653100
2018-05-11,6705.306,6707.816,6635.547,6636.767,8688035300
2018-05-14,6625.029,6639.841,6573.46,6591.73,7902454800
2018-05-15,6592.648,6661.42,6568.725,6661.129,7561461100
